time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
3.629919,-1.002033,-0.989589,-0.007946,-0.003756
3.634919,-1.002069,-0.989609,-0.006810,-0.002436
3.639919,-1.002100,-0.989618,-0.005775,-0.001541
3.644918,-1.002126,-0.989625,-0.004631,-0.000158
3.649918,-1.002146,-0.989625,-0.003580,0.000709
3.654917,-1.002160,-0.989617,-0.002363,0.002152
3.659917,-1.002168,-0.989608,-0.000979,0.003310
3.664917,-1.002169,-0.989585,0.000305,0.004861
3.669916,-1.002163,-0.989564,0.001445,0.005944
3.674916,-1.002155,-0.989527,0.001768,0.006486
3.679916,-1.002145,-0.989501,0.002229,0.006825
3.684915,-1.002131,-0.989458,0.003294,0.007909
3.689915,-1.002111,-0.989426,0.004363,0.008719
3.694915,-1.002086,-0.989370,0.005219,0.009917
3.699914,-1.002057,-0.989330,0.006217,0.010784
3.704914,-1.002024,-0.989263,0.006949,0.011846
3.709913,-1.001988,-0.989215,0.007250,0.012152
3.714913,-1.001952,-0.989142,0.007217,0.012202
3.719913,-1.001915,-0.989093,0.007401,0.012413
3.724912,-1.001877,-0.989018,0.007731,0.012757
3.729912,-1.001838,-0.988967,0.008026,0.012958
3.734912,-1.001796,-0.988888,0.008437,0.013574
3.739911,-1.001752,-0.988833,0.009365,0.014125
3.744911,-1.001701,-0.988745,0.010477,0.015503
3.749911,-1.001645,-0.988682,0.011727,0.016472
3.754910,-1.001583,-0.988580,0.012989,0.018004
3.759910,-1.001515,-0.988507,0.013899,0.018750
3.764910,-1.001443,-0.988393,0.014576,0.019667
3.769909,-1.001371,-0.988314,0.014483,0.019724
3.774909,-1.001299,-0.988196,0.014446,0.019720
3.779908,-1.001227,-0.988117,0.014250,0.019626
3.784908,-1.001157,-0.988000,0.013807,0.019147
3.789908,-1.001089,-0.987924,0.013278,0.018666
3.794907,-1.001025,-0.987813,0.012681,0.018014
3.799907,-1.000964,-0.987741,0.011725,0.017315
3.804907,-1.000907,-0.987640,0.011135,0.016508
3.809906,-1.000853,-0.987574,0.010512,0.016059
3.814906,-1.000803,-0.987479,0.009915,0.015365
3.819906,-1.000754,-0.987418,0.009722,0.015223
3.824905,-1.000706,-0.987328,0.009572,0.015003
3.829905,-1.000658,-0.987268,0.009790,0.015172
3.834904,-1.000609,-0.987177,0.009664,0.015088
3.839904,-1.000561,-0.987116,0.009644,0.015080
3.844904,-1.000513,-0.987026,0.009322,0.014760
3.849903,-1.000468,-0.986967,0.009023,0.014460
3.854903,-1.000424,-0.986881,0.008712,0.014172
3.859903,-1.000381,-0.986825,0.008279,0.013838
3.864902,-1.000342,-0.986743,0.007532,0.013171
3.869902,-1.000308,-0.986691,0.006545,0.012343
3.874902,-1.000279,-0.986620,0.005282,0.010857
3.879901,-1.000256,-0.986577,0.004145,0.009876
3.884901,-1.000239,-0.986521,0.002959,0.008576
3.889900,-1.000228,-0.986487,0.001840,0.007616
3.894900,-1.000221,-0.986444,0.001040,0.006614
3.899900,-1.000218,-0.986418,0.000372,0.006071
3.904899,-1.000217,-0.986383,0.000206,0.005607
3.909899,-1.000216,-0.986360,0.000241,0.005581
3.914899,-1.000216,-0.986327,-0.000320,0.005071
3.919898,-1.000220,-0.986308,-0.001252,0.004260
3.924898,-1.000229,-0.986284,-0.001841,0.003313
3.929898,-1.000239,-0.986271,-0.002400,0.002854
3.934897,-1.000253,-0.986255,-0.002937,0.002208
3.939897,-1.000270,-0.986247,-0.003573,0.001659
3.944896,-1.000288,-0.986238,-0.003813,0.001157
3.949896,-1.000308,-0.986234,-0.003969,0.001131
3.954896,-1.000328,-0.986228,-0.004118,0.000723
3.959895,-1.000349,-0.986225,-0.004190,0.000590
3.964895,-1.000370,-0.986222,-0.004296,0.000464
3.969895,-1.000392,-0.986220,-0.004499,0.000265
3.974894,-1.000415,-0.986219,-0.004568,0.000063
3.979894,-1.000438,-0.986219,-0.004662,-0.000072
3.984894,-1.000461,-0.986219,-0.004477,0.000017
3.989893,-1.000482,-0.986219,-0.003983,0.000469
3.994893,-1.000502,-0.986216,-0.004024,0.000438
3.999892,-1.000523,-0.986214,-0.004392,0.000153
4.004892,-1.000545,-0.986214,-0.004306,-0.000023
4.009892,-1.000567,-0.986215,-0.004579,-0.000278
4.014892,-1.000592,-0.986217,-0.005225,-0.000918
4.019891,-1.000621,-0.986222,-0.006224,-0.001690
4.024891,-1.000655,-0.986234,-0.007146,-0.002872
4.029891,-1.000693,-0.986247,-0.007722,-0.003501
4.034890,-1.000733,-0.986268,-0.008114,-0.003886
4.039890,-1.000775,-0.986284,-0.008835,-0.004395
4.044889,-1.000822,-0.986312,-0.009829,-0.005593
4.049889,-1.000874,-0.986335,-0.010706,-0.006268
4.054889,-1.000931,-0.986376,-0.011849,-0.007725
4.059888,-1.000995,-0.986408,-0.013464,-0.008919
4.064888,-1.001067,-0.986465,-0.014957,-0.010882
4.069888,-1.001144,-0.986510,-0.015732,-0.011627
4.074887,-1.001224,-0.986581,-0.016164,-0.012242
4.079887,-1.001306,-0.986630,-0.016326,-0.012476
4.084887,-1.001388,-0.986705,-0.016619,-0.012785
4.089886,-1.001471,-0.986757,-0.016360,-0.012633
4.094886,-1.001551,-0.986832,-0.015642,-0.011950
4.099885,-1.001625,-0.986879,-0.014365,-0.011005
4.104885,-1.001692,-0.986941,-0.012678,-0.009018
4.109885,-1.001751,-0.986976,-0.011103,-0.007720
4.114884,-1.001802,-0.987019,-0.009546,-0.005857
4.119884,-1.001844,-0.987040,-0.007692,-0.004309
4.124884,-1.001877,-0.987062,-0.006000,-0.002162
4.129883,-1.001901,-0.987069,-0.003965,-0.000462
4.134883,-1.001915,-0.987067,-0.001887,0.002038
4.139883,-1.001918,-0.987057,0.000104,0.003689
4.144882,-1.001910,-0.987029,0.002371,0.006500
4.149882,-1.001892,-0.987002,0.004562,0.008355
4.154881,-1.001863,-0.986946,0.006895,0.011228
4.159881,-1.001822,-0.986899,0.009002,0.013102
4.164881,-1.001772,-0.986816,0.010610,0.015323
4.169880,-1.001714,-0.986753,0.012288,0.016720
4.174880,-1.001648,-0.986649,0.013811,0.018629
4.179880,-1.001572,-0.986573,0.015971,0.020286
4.184879,-1.001484,-0.986445,0.018784,0.023702
4.189879,-1.001382,-0.986348,0.021560,0.025930
4.194879,-1.001266,-0.986185,0.024294,0.029396
4.199878,-1.001137,-0.986066,0.026595,0.031302
4.204878,-1.000998,-0.985872,0.028713,0.033984
4.209877,-1.000848,-0.985734,0.030778,0.035765
4.214877,-1.000690,-0.985516,0.032184,0.037585
4.219877,-1.000526,-0.985365,0.033042,0.038263
4.224876,-1.000358,-0.985133,0.033960,0.039356
4.229876,-1.000187,-0.984975,0.034644,0.039878
4.234876,-1.000012,-0.984734,0.035175,0.040581
4.239875,-0.999836,-0.984572,0.035224,0.040697
4.244875,-0.999660,-0.984328,0.035121,0.040413
4.249875,-0.999484,-0.984166,0.035165,0.040385
4.254874,-0.999308,-0.983924,0.035154,0.040331
4.259874,-0.999133,-0.983763,0.034887,0.040081
4.264874,-0.998960,-0.983523,0.034492,0.039469
4.269873,-0.998789,-0.983366,0.033913,0.038965
4.274873,-0.998622,-0.983135,0.033145,0.037945
4.279872,-0.998458,-0.982983,0.032512,0.037337
4.284872,-0.998298,-0.982761,0.031541,0.036118
4.289872,-0.998143,-0.982618,0.030560,0.035103
4.294871,-0.997993,-0.982410,0.029816,0.033992
4.299871,-0.997846,-0.982274,0.028983,0.033355
4.304871,-0.997705,-0.982077,0.027551,0.031521
4.309870,-0.997572,-0.981953,0.025869,0.030045
4.314870,-0.997447,-0.981777,0.024582,0.028166
4.319870,-0.997328,-0.981665,0.023472,0.027164
4.324869,-0.997213,-0.981505,0.022453,0.025738
4.329869,-0.997104,-0.981403,0.021320,0.024688
4.334868,-0.997001,-0.981258,0.020456,0.023350
4.339868,-0.996901,-0.981165,0.019473,0.022469
4.344868,-0.996807,-0.981033,0.018454,0.021136
4.349867,-0.996718,-0.980949,0.017398,0.020145
4.354867,-0.996634,-0.980831,0.016261,0.018681
4.359867,-0.996556,-0.980757,0.015013,0.017559
4.364866,-0.996485,-0.980655,0.013847,0.015971
4.369866,-0.996419,-0.980592,0.012838,0.015007
4.374866,-0.996357,-0.980505,0.011980,0.013813
4.379865,-0.996300,-0.980450,0.011023,0.012992
4.384865,-0.996249,-0.980375,0.009609,0.011165
4.389864,-0.996205,-0.980332,0.008415,0.010026
4.394864,-0.996165,-0.980274,0.007611,0.008843
4.399864,-0.996130,-0.980240,0.006591,0.007986
4.404863,-0.996101,-0.980195,0.005231,0.006141
4.409863,-0.996078,-0.980172,0.003872,0.004922
4.414863,-0.996063,-0.980147,0.002438,0.002847
4.419862,-0.996056,-0.980137,0.001034,0.001460
4.424862,-0.996054,-0.980132,-0.000346,-0.000511
4.429862,-0.996061,-0.980135,-0.001932,-0.001993
4.434861,-0.996076,-0.980152,-0.003837,-0.004551
4.439861,-0.996101,-0.980172,-0.005875,-0.006348
4.444860,-0.996137,-0.980216,-0.007825,-0.009098
4.449860,-0.996181,-0.980254,-0.009541,-0.010702
4.454860,-0.996234,-0.980323,-0.011413,-0.013319
4.459859,-0.996297,-0.980378,-0.013477,-0.015223
4.464859,-0.996371,-0.980475,-0.015524,-0.018071
4.469859,-0.996454,-0.980549,-0.017406,-0.019780
4.474858,-0.996548,-0.980673,-0.019543,-0.022677
4.479858,-0.996652,-0.980766,-0.021585,-0.024626
4.484858,-0.996766,-0.980919,-0.023796,-0.027490
4.489857,-0.996892,-0.981031,-0.026088,-0.029616
4.494857,-0.997028,-0.981214,-0.027898,-0.032187
4.499856,-0.997173,-0.981345,-0.029830,-0.033938
4.504856,-0.997328,-0.981554,-0.031700,-0.036526
4.509856,-0.997492,-0.981701,-0.033523,-0.038144
4.514855,-0.997665,-0.981935,-0.035403,-0.040703
4.519855,-0.997847,-0.982100,-0.037111,-0.042325
4.524855,-0.998037,-0.982358,-0.038401,-0.044233
4.529854,-0.998232,-0.982536,-0.039390,-0.045249
4.534854,-0.998431,-0.982810,-0.040105,-0.046403
4.539854,-0.998635,-0.982996,-0.041181,-0.047453
4.544853,-0.998843,-0.983284,-0.041941,-0.048802
4.549853,-0.999054,-0.983480,-0.042391,-0.049436
4.554852,-0.999266,-0.983778,-0.042307,-0.049703
4.559852,-0.999477,-0.983976,-0.042091,-0.049683
4.564852,-0.999686,-0.984274,-0.041801,-0.049618
4.569851,-0.999895,-0.984473,-0.041412,-0.049586
4.574851,-1.000100,-0.984769,-0.040841,-0.049081
4.579851,-1.000302,-0.984965,-0.040287,-0.048740
4.584850,-1.000503,-0.985257,-0.039999,-0.048547
4.589850,-1.000702,-0.985451,-0.039760,-0.048505
4.594850,-1.000900,-0.985741,-0.039272,-0.048153
4.599849,-1.001094,-0.985934,-0.038676,-0.047811
4.604849,-1.001285,-0.986219,-0.037811,-0.046908
4.609848,-1.001471,-0.986406,-0.036573,-0.046063
4.614848,-1.001650,-0.986679,-0.035306,-0.044646
4.619848,-1.001823,-0.986857,-0.034256,-0.043829
4.624847,-1.001992,-0.987118,-0.033455,-0.042951
4.629847,-1.002156,-0.987289,-0.032548,-0.042330
4.634847,-1.002315,-0.987541,-0.031379,-0.041113
4.639846,-1.002469,-0.987704,-0.030284,-0.040239
4.644846,-1.002616,-0.987943,-0.028943,-0.038739
4.649846,-1.002756,-0.988097,-0.027355,-0.037446
4.654845,-1.002888,-0.988318,-0.025857,-0.035613
4.659845,-1.003014,-0.988460,-0.024586,-0.034703
4.664845,-1.003133,-0.988665,-0.023406,-0.033239
4.669844,-1.003247,-0.988797,-0.022275,-0.032378
4.674844,-1.003353,-0.988988,-0.020530,-0.030379
4.679843,-1.003449,-0.989108,-0.018206,-0.028548
4.684843,-1.003533,-0.989272,-0.015838,-0.025472
4.689843,-1.003605,-0.989372,-0.013488,-0.023433
4.694842,-1.003666,-0.989508,-0.011485,-0.020945
4.699842,-1.003718,-0.989590,-0.009806,-0.019527
4.704842,-1.003762,-0.989703,-0.008066,-0.017490
4.709841,-1.003797,-0.989772,-0.006198,-0.015954
4.714841,-1.003823,-0.989862,-0.004584,-0.013678
4.719841,-1.003842,-0.989916,-0.003057,-0.012470
4.724840,-1.003850,-0.989986,-0.000883,-0.009803
4.729840,-1.003847,-0.990023,0.001684,-0.007669
4.734839,-1.003831,-0.990063,0.004033,-0.004594
4.739839,-1.003806,-0.990080,0.005633,-0.003169
4.744839,-1.003773,-0.990094,0.007686,-0.000673
4.749838,-1.003727,-0.990095,0.009922,0.001255
4.754838,-1.003672,-0.990082,0.011854,0.003825
4.759838,-1.003608,-0.990065,0.013482,0.005320
4.764837,-1.003534,-0.990028,0.015303,0.007672
4.769837,-1.003453,-0.989996,0.016897,0.009078
4.774837,-1.003364,-0.989938,0.018622,0.011290
4.779836,-1.003265,-0.989891,0.020360,0.012850
4.784836,-1.003158,-0.989810,0.022122,0.015109
4.789835,-1.003041,-0.989748,0.024302,0.016952
4.794835,-1.002913,-0.989640,0.026330,0.019662
4.799835,-1.002776,-0.989560,0.028144,0.021271
4.804834,-1.002632,-0.989428,0.029414,0.023087
4.809834,-1.002481,-0.989335,0.030658,0.024284
4.814834,-1.002324,-0.989186,0.031915,0.025879
4.819833,-1.002161,-0.989081,0.032940,0.026872
4.824833,-1.001994,-0.988918,0.033632,0.027891
4.829833,-1.001826,-0.988806,0.033587,0.028098
4.834832,-1.001659,-0.988638,0.033112,0.027693
4.839832,-1.001495,-0.988528,0.032650,0.027407
4.844831,-1.001333,-0.988364,0.032388,0.027160
4.849831,-1.001171,-0.988255,0.032246,0.027174
4.854831,-1.001010,-0.988092,0.032148,0.027106
4.859830,-1.000851,-0.987984,0.031631,0.026751
4.864830,-1.000694,-0.987825,0.031162,0.026302
4.869830,-1.000540,-0.987720,0.030768,0.025950
4.874829,-1.000388,-0.987565,0.030036,0.025330
4.879829,-1.000241,-0.987464,0.029009,0.024572
4.884829,-1.000100,-0.987320,0.027678,0.023136
4.889828,-0.999967,-0.987228,0.025949,0.021817
4.894828,-0.999842,-0.987101,0.024177,0.019777
4.899827,-0.999727,-0.987024,0.022044,0.018149
4.904827,-0.999623,-0.986920,0.019944,0.015628
4.909827,-0.999530,-0.986860,0.017918,0.013987
4.914826,-0.999447,-0.986780,0.015787,0.011482
4.919826,-0.999374,-0.986736,0.013576,0.009708
4.924826,-0.999312,-0.986683,0.011638,0.007330
4.929825,-0.999259,-0.986655,0.010125,0.006072
4.934825,-0.999213,-0.986622,0.008544,0.004144
4.939825,-0.999174,-0.986607,0.007141,0.003027
4.944824,-0.999143,-0.986592,0.005667,0.001136
4.949824,-0.999119,-0.986589,0.004308,0.000011
4.954823,-0.999101,-0.986592,0.003102,-0.001550
4.959823,-0.999089,-0.986599,0.001672,-0.002735
4.964823,-0.999085,-0.986619,0.000261,-0.004481
4.969822,-0.999088,-0.986638,-0.001184,-0.005706
4.974822,-0.999099,-0.986676,-0.002540,-0.007406
4.979822,-0.999114,-0.986706,-0.003495,-0.008248
4.984821,-0.999135,-0.986758,-0.004550,-0.009537
4.989821,-0.999161,-0.986797,-0.005873,-0.010554
4.994821,-0.999195,-0.986864,-0.007182,-0.012247
4.999820,-0.999234,-0.986914,-0.008317,-0.013298
5.004820,-0.999279,-0.986996,-0.009400,-0.014617
5.009820,-0.999330,-0.987056,-0.010977,-0.015689
5.014819,-0.999392,-0.987155,-0.013147,-0.018273
5.019819,-0.999463,-0.987230,-0.015101,-0.019914
5.024818,-0.999545,-0.987354,-0.017192,-0.022459
5.029818,-0.999637,-0.987446,-0.019265,-0.024092
5.034818,-0.999739,-0.987595,-0.021155,-0.026397
5.039817,-0.999850,-0.987702,-0.022546,-0.027613
5.044817,-0.999965,-0.987870,-0.023425,-0.028702
5.049817,-1.000085,-0.987986,-0.024215,-0.029407
5.054816,-1.000207,-0.988163,-0.024769,-0.030005
5.059816,-1.000333,-0.988284,-0.025456,-0.030614
5.064816,-1.000461,-0.988468,-0.025640,-0.030843
5.069815,-1.000590,-0.988592,-0.025887,-0.030943
5.074815,-1.000721,-0.988778,-0.025996,-0.031141
5.079814,-1.000849,-0.988902,-0.025437,-0.030609
5.084814,-1.000973,-0.989084,-0.024492,-0.029580
5.089814,-1.001092,-0.989202,-0.023396,-0.028712
5.094813,-1.001206,-0.989371,-0.022368,-0.027335
5.099813,-1.001314,-0.989479,-0.021119,-0.026232
5.104813,-1.001414,-0.989633,-0.019283,-0.024072
5.109812,-1.001505,-0.989728,-0.017345,-0.022506
5.114812,-1.001586,-0.989857,-0.015669,-0.020210
5.119812,-1.001660,-0.989937,-0.014243,-0.019105
5.124811,-1.001727,-0.990048,-0.012623,-0.016951
5.129811,-1.001785,-0.990114,-0.011088,-0.015650
5.134810,-1.001835,-0.990203,-0.009201,-0.013351
5.139810,-1.001876,-0.990255,-0.007559,-0.011843
5.144810,-1.001910,-0.990322,-0.006123,-0.009939
5.149809,-1.001935,-0.990361,-0.004327,-0.008430
5.154809,-1.001951,-0.990407,-0.002644,-0.006114
5.159809,-1.001960,-0.990430,-0.001260,-0.004842
5.164808,-1.001962,-0.990455,0.000243,-0.002920
5.169808,-1.001956,-0.990465,0.001816,-0.001508
5.174808,-1.001941,-0.990470,0.003775,0.000967
5.179807,-1.001916,-0.990464,0.005824,0.002896
5.184807,-1.001882,-0.990442,0.007543,0.005231
5.189806,-1.001838,-0.990419,0.009570,0.006969
5.194806,-1.001785,-0.990373,0.011148,0.009258
5.199806,-1.001726,-0.990334,0.012151,0.010285
5.204805,-1.001663,-0.990270,0.012822,0.011460
5.209805,-1.001598,-0.990224,0.013082,0.011872
5.214805,-1.001532,-0.990152,0.013371,0.012444
5.219804,-1.001464,-0.990101,0.013699,0.012906
5.224804,-1.001394,-0.990022,0.014347,0.013790
5.229804,-1.001320,-0.989967,0.014965,0.014544
5.234803,-1.001244,-0.989878,0.015210,0.015282
5.239803,-1.001169,-0.989816,0.014968,0.015274
5.244802,-1.001094,-0.989724,0.015089,0.015583
5.249802,-1.001017,-0.989661,0.015412,0.016087
5.254802,-1.000940,-0.989564,0.015517,0.016495
5.259801,-1.000862,-0.989498,0.015577,0.016638
5.264801,-1.000784,-0.989398,0.015828,0.017105
5.269801,-1.000703,-0.989329,0.016295,0.017566
5.274800,-1.000620,-0.989222,0.017036,0.018622
5.279800,-1.000532,-0.989146,0.017940,0.019480
5.284800,-1.000440,-0.989027,0.018492,0.020423
5.289799,-1.000347,-0.988945,0.018766,0.020869
5.294799,-1.000252,-0.988819,0.019022,0.021299
5.299798,-1.000157,-0.988733,0.019329,0.021660
5.304798,-1.000059,-0.988602,0.019572,0.022181
5.309798,-0.999960,-0.988513,0.019895,0.022527
5.314797,-0.999860,-0.988377,0.020109,0.023006
5.319797,-0.999760,-0.988285,0.019934,0.023088
5.324797,-0.999661,-0.988147,0.019603,0.022823
5.329796,-0.999564,-0.988056,0.019215,0.022616
5.334796,-0.999470,-0.987921,0.018423,0.021935
5.339796,-0.999381,-0.987834,0.017316,0.021192
5.344795,-0.999298,-0.987710,0.016238,0.020055
5.349795,-0.999221,-0.987630,0.014939,0.019105
5.354795,-0.999150,-0.987519,0.013673,0.017675
5.359794,-0.999085,-0.987449,0.012472,0.016867
5.364794,-0.999028,-0.987351,0.010871,0.015141
5.369793,-0.998979,-0.987292,0.008995,0.013782
5.374793,-0.998940,-0.987214,0.007088,0.011528
5.379793,-0.998910,-0.987169,0.005273,0.010139
5.384792,-0.998889,-0.987113,0.003420,0.007919
5.389792,-0.998877,-0.987082,0.001770,0.006702
5.394792,-0.998873,-0.987046,0.000064,0.004759
5.399791,-0.998877,-0.987028,-0.001001,0.003824
5.404791,-0.998884,-0.987007,-0.001960,0.002724
5.409791,-0.998897,-0.986997,-0.002875,0.002065
5.414790,-0.998914,-0.986987,-0.003957,0.000746
5.419790,-0.998938,-0.986985,-0.005138,-0.000146
5.424789,-0.998967,-0.986988,-0.006516,-0.001638
5.429789,-0.999004,-0.986996,-0.008060,-0.002867
5.434789,-0.999049,-0.987017,-0.009417,-0.004481
5.439788,-0.999101,-0.987036,-0.011188,-0.005944
5.444788,-0.999161,-0.987075,-0.012574,-0.007677
5.449788,-0.999227,-0.987107,-0.013443,-0.008483
5.454787,-0.999298,-0.987160,-0.014593,-0.009724
5.459787,-0.999374,-0.987200,-0.015563,-0.010515
5.464787,-0.999454,-0.987264,-0.016390,-0.011494
5.469786,-0.999538,-0.987311,-0.017009,-0.012016
5.474786,-0.999625,-0.987385,-0.017666,-0.012714
5.479785,-0.999714,-0.987436,-0.017886,-0.012974
5.484785,-0.999804,-0.987514,-0.018117,-0.013145
5.489785,-0.999895,-0.987567,-0.018298,-0.013365
5.494784,-0.999987,-0.987647,-0.018599,-0.013630
5.499784,-1.000081,-0.987702,-0.018976,-0.013862
5.504784,-1.000178,-0.987786,-0.019388,-0.014357
5.509783,-1.000276,-0.987844,-0.019690,-0.014667
5.514783,-1.000375,-0.987932,-0.020048,-0.015074
5.519783,-1.000476,-0.987993,-0.020218,-0.015265
5.524782,-1.000577,-0.988085,-0.020426,-0.015518
5.529782,-1.000679,-0.988147,-0.020066,-0.015374
5.534781,-1.000777,-0.988238,-0.019564,-0.014826
5.539781,-1.000874,-0.988296,-0.019045,-0.014415
5.544781,-1.000966,-0.988381,-0.018112,-0.013369
5.549780,-1.001055,-0.988434,-0.017552,-0.012791
5.554780,-1.001140,-0.988510,-0.016796,-0.012033
5.559780,-1.001220,-0.988557,-0.015516,-0.011031
5.564779,-1.001295,-0.988620,-0.014432,-0.009662
5.569779,-1.001364,-0.988658,-0.013366,-0.008890
5.574779,-1.001426,-0.988708,-0.011718,-0.007012
5.579778,-1.001480,-0.988735,-0.010055,-0.005747
5.584778,-1.001523,-0.988764,-0.007767,-0.003155
5.589777,-1.001555,-0.988775,-0.005771,-0.001407
5.594777,-1.001580,-0.988780,-0.004615,0.000142
5.599777,-1.001601,-0.988779,-0.003607,0.000861
5.604776,-1.001615,-0.988771,-0.002615,0.002152
5.609776,-1.001627,-0.988762,-0.001974,0.002663
5.614776,-1.001635,-0.988744,-0.001546,0.003267
5.619775,-1.001642,-0.988731,-0.001284,0.003386
5.624775,-1.001649,-0.988710,-0.001471,0.003298
5.629775,-1.001657,-0.988697,-0.001518,0.003242
5.634774,-1.001663,-0.988677,-0.000998,0.003675
5.639774,-1.001667,-0.988662,-0.000761,0.003855
5.644773,-1.001671,-0.988639,-0.000825,0.003827
5.649773,-1.001675,-0.988624,-0.000594,0.003930
5.654773,-1.001677,-0.988600,-0.000496,0.004111
5.659772,-1.001680,-0.988583,-0.000425,0.004184
5.664772,-1.001680,-0.988557,0.000285,0.004861
5.669772,-1.001676,-0.988537,0.001027,0.005500
5.674771,-1.001670,-0.988503,0.001666,0.006240
5.679771,-1.001658,-0.988477,0.002683,0.007106
5.684771,-1.001643,-0.988433,0.003148,0.007724
5.689770,-1.001626,-0.988402,0.003807,0.008088
5.694770,-1.001603,-0.988351,0.005013,0.009356
5.699769,-1.001574,-0.988312,0.006326,0.010402
5.704769,-1.001539,-0.988247,0.007314,0.011723
5.709769,-1.001500,-0.988199,0.008322,0.012466
5.714768,-1.001456,-0.988122,0.009133,0.013483
5.719768,-1.001408,-0.988068,0.009812,0.014054
5.724768,-1.001358,-0.987982,0.009981,0.014394
5.729767,-1.001308,-0.987925,0.010047,0.014359
5.734767,-1.001257,-0.987839,0.010077,0.014424
5.739767,-1.001207,-0.987781,0.010323,0.014372
5.744766,-1.001152,-0.987693,0.011300,0.015355
5.749766,-1.001094,-0.987631,0.011769,0.015732
5.754766,-1.001034,-0.987536,0.012187,0.016147
5.759765,-1.000972,-0.987471,0.012561,0.016463
5.764765,-1.000910,-0.987372,0.012261,0.016199
5.769764,-1.000849,-0.987307,0.011959,0.016044
5.774764,-1.000791,-0.987213,0.011482,0.015313
5.779764,-1.000734,-0.987152,0.011095,0.014930
5.784763,-1.000679,-0.987063,0.010975,0.014661
5.789763,-1.000624,-0.987004,0.011220,0.014832
5.794763,-1.000568,-0.986915,0.011232,0.014763
5.799762,-1.000511,-0.986856,0.011293,0.014788
5.804762,-1.000454,-0.986767,0.011438,0.014829
5.809762,-1.000398,-0.986708,0.011318,0.014578
5.814761,-1.000340,-0.986620,0.011507,0.014687
5.819761,-1.000280,-0.986561,0.012288,0.015195
5.824760,-1.000217,-0.986469,0.012883,0.015764
5.829760,-1.000151,-0.986406,0.013379,0.016221
5.834760,-1.000084,-0.986308,0.013463,0.016231
5.839759,-1.000017,-0.986243,0.013238,0.015925
5.844759,-0.999952,-0.986148,0.012838,0.015503
5.849759,-0.999890,-0.986087,0.012119,0.014797
5.854758,-0.999831,-0.985999,0.011641,0.014023
5.859758,-0.999773,-0.985944,0.011288,0.013652
5.864758,-0.999718,-0.985863,0.010908,0.013185
5.869757,-0.999665,-0.985810,0.010385,0.012658
5.874757,-0.999614,-0.985736,0.010015,0.012013
5.879756,-0.999567,-0.985688,0.009122,0.011309
5.884756,-0.999524,-0.985623,0.007946,0.009766
5.889756,-0.999487,-0.985585,0.007082,0.009074
5.894755,-0.999454,-0.985532,0.006144,0.007899
5.899755,-0.999427,-0.985502,0.004825,0.006740
5.904755,-0.999407,-0.985465,0.003694,0.005110
5.909754,-0.999391,-0.985445,0.002780,0.004344
5.914754,-0.999381,-0.985422,0.001602,0.002776
5.919754,-0.999375,-0.985412,0.000879,0.002086
5.924753,-0.999373,-0.985402,-0.000000,0.000869
5.929753,-0.999376,-0.985399,-0.001092,-0.000121
5.934752,-0.999386,-0.985403,-0.002325,-0.001711
5.939752,-0.999400,-0.985411,-0.003138,-0.002613
5.944752,-0.999416,-0.985428,-0.003358,-0.003055
5.949751,-0.999434,-0.985440,-0.003495,-0.003307
5.954751,-0.999450,-0.985460,-0.003251,-0.003236
5.959751,-0.999467,-0.985473,-0.003294,-0.003293
5.964750,-0.999484,-0.985493,-0.003597,-0.003687
5.969750,-0.999504,-0.985509,-0.004444,-0.004473
5.974750,-0.999529,-0.985538,-0.005433,-0.005729
5.979749,-0.999560,-0.985562,-0.006610,-0.006681
5.984749,-0.999597,-0.985606,-0.007977,-0.008448
5.989748,-0.999640,-0.985640,-0.008935,-0.009305
5.994748,-0.999687,-0.985698,-0.009582,-0.010255
5.999748,-0.999735,-0.985739,-0.009489,-0.010280
6.004747,-0.999783,-0.985801,-0.009617,-0.010547
6.009747,-0.999831,-0.985844,-0.009722,-0.010653
6.014747,-0.999882,-0.985909,-0.010656,-0.011571
6.019746,-0.999939,-0.985956,-0.012024,-0.012454
6.024746,-1.000007,-0.986036,-0.014639,-0.015513
6.029746,-1.000089,-0.986100,-0.017639,-0.017910
6.034745,-1.000187,-0.986216,-0.021125,-0.021992
6.039745,-1.000304,-0.986307,-0.024954,-0.025180
6.044744,-1.000440,-0.986467,-0.028406,-0.029387
6.049744,-1.000591,-0.986587,-0.031531,-0.031936
6.054744,-1.000757,-0.986785,-0.033955,-0.035135
6.059743,-1.000932,-0.986928,-0.035578,-0.036553
6.064743,-1.001113,-0.987150,-0.036714,-0.037913
6.069743,-1.001301,-0.987303,-0.038281,-0.039045
6.074742,-1.001497,-0.987540,-0.039788,-0.040800
6.079742,-1.001701,-0.987705,-0.041406,-0.041980
6.084742,-1.001912,-0.987959,-0.042715,-0.043378
6.089741,-1.002128,-0.988134,-0.043577,-0.043876
6.094741,-1.002348,-0.988398,-0.044119,-0.044360
6.099741,-1.002567,-0.988575,-0.043542,-0.043955
6.104740,-1.002779,-0.988835,-0.041513,-0.041444
6.109740,-1.002978,-0.988998,-0.038664,-0.038933
6.114739,-1.003162,-0.989224,-0.035493,-0.034820
6.119739,-1.003330,-0.989360,-0.032451,-0.032144
